circRNA_ID	Case1	Case2	Control1	Control2
chr14:90400065|90401402	0	0	0	3
chr14:45107451|45109993	3	0	0	0
chrX:15659016|15664395	6	0	5	0
chr17:7579810|7580585	3	3	0	0
chr3:42406846|42407324	6	8	0	0
chr1:85094431|85104597	0	0	0	3
chr6:69713645|69741877	7	0	0	0
chr11:6600926|6602215	6	0	0	0
chr3:49675891|49676817	0	0	4	0
chr16:69343250|69349651	0	0	0	8
chr7:151218754|151222616	11	0	0	0
chr22:29215527|29226551	0	0	3	0
chr14:96534491|96542296	0	0	7	0
chr14:48204902|48212406	5	4	6	1
chr5:123573393|123588511	5	0	0	0
chr16:4737800|4740659	0	0	6	0
chr12:53295839|53296275	0	0	2	0
chr11:60214571|60225093	0	3	3	0
chr20:8722354|8737192	0	2	0	0
chr19:44213090|44228572	0	0	0	5
chr15:78476188|78487817	0	0	9	0
chr3:46717437|46748651	0	0	3	0
chr19:48955687|48956333	0	0	2	0
chr15:40290025|40290672	0	0	4	0
chr4:121907303|121914944	0	5	0	0
chr11:72580886|72581947	2	0	0	0
chr18:22977790|22982393	0	0	0	2
chr21:32457597|32467848	3	0	0	0
chr19:10850259|10856357	0	6	0	0
chr12:85038173|85044809	0	0	7	0
chr6:36132621|36136531	0	0	4	0
chrX:50197544|50198752	3	0	2	0
chrX:148809876|148880906	0	7	0	0
chr11:73844807|73860009	0	0	0	4
chr4:4299927|4303091	0	5	7	0
chr18:63710179|63716152	3	0	0	0
chr5:53102097|53107221	0	0	0	4
chr11:119357981|119359134	0	0	0	11
chr20:10043122|10050212	10	0	0	0
chr12:70576382|70590233	0	0	6	0
chr9:124786975|124799491	2	2	0	0
chr6:71310296|71416559	2	0	0	9
chr18:3365897|3368688	0	0	0	5
chr3:42406846|42407343	0	0	2	5
chr9:19573351|19619692	0	4	0	11
chr3:184325269|184326629	3	0	0	0
chr12:14917178|14921048	0	0	7	0
chr2:230255452|230284411	3	0	0	0
chr14:20344932|20352347	0	8	0	0
chr21:42088294|42099180	0	6	0	0
chr1:23050387|23059167	0	0	0	5
chr12:9996846|9999300	0	7	0	0
chr20:63963342|63964391	0	7	0	0
chr7:130978508|131052555	0	0	4	0
chr6:43017519|43018719	1	0	0	11
chr8:143378269|143379508	0	11	0	0
chr19:58586155|58591624	0	6	0	0
chr6:69936872|69938100	0	4	4	0
chr9:135577350|135577774	0	0	0	5
chr10:110600439|110602178	4	0	0	0
chr20:62466426|62473578	0	0	6	0
chr16:90044502|90047096	0	0	9	0
chr3:158669433|158671019	0	6	0	4
chr7:47978417|47978816	0	0	0	7
chr7:28996165|29001055	0	0	0	5
chr16:29981859|29983332	2	0	0	0
chr16:1361743|1362320	0	8	0	5
chr3:52697721|52700360	0	3	0	0
chr3:101782110|101785689	0	0	7	0
chr1:6125100|6128609	0	7	0	0
chr1:178514700|178520436	0	7	1	7
chr2:160178896|160201217	0	0	0	4
chr3:136070478|136087931	0	3	0	0
chr17:6189725|6190510	9	0	0	0
chr21:41909459|41918227	0	0	3	0
chr5:79747091|79761957	0	8	0	0
chr3:138525490|138537347	8	0	0	0
chr18:11753826|11864606	5	0	4	0
chr1:240765438|240768304	0	0	8	0
chr14:22905606|22906368	0	0	0	2
chr8:67203083|67204819	0	3	0	0
chr10:14934380|14936593	0	0	0	9
chr11:44565641|44594725	0	7	0	0
chr7:131506260|131509585	0	5	0	0
chr19:57552627|57556357	0	4	0	0
chr12:105046710|105058220	3	0	0	0
chr7:19725514|19729438	0	0	3	0
chr4:146874716|146937677	0	8	0	0
chr14:24857027|24974850	0	0	10	0
chr4:88655875|88668081	9	0	0	4
chr21:32457597|32501495	0	0	0	6
chr17:32351786|32358641	0	6	0	0
chr1:28004336|28027926	0	6	0	0
chr17:42107982|42111497	6	0	0	0
chr3:44428045|44428624	0	0	6	0
chr1:65596448|65605237	0	4	0	0
chr11:41714568|41826277	0	0	3	0
chr5:132934147|132963514	0	0	3	0
chr11:20783680|20847753	0	0	0	6
chr19:53912803|53914586	0	9	0	0
chr6:39194594|39195987	6	0	0	2
chr1:962355|963504	5	0	0	0
chr4:69282514|69415216	5	6	0	3
chr1:86482205|86489170	0	8	0	0
chr7:6637350|6638009	0	0	0	6
chr7:130866493|131052555	5	0	0	0
chr7:7673309|7738891	5	0	0	0
chr12:14511511|14540902	0	2	0	6
chr6:147235250|147262353	8	0	0	0
chr1:93133703|93134195	2	0	0	0
chr10:102654653|102655313	0	0	3	0
chr10:116626864|116631357	0	0	2	0
chr11:117152441|117160023	0	0	0	3
chr1:925922|930336	0	0	0	3
chr16:53453452|53459617	0	0	0	2
chr19:50320593|50324082	1	2	0	0
chr7:100336123|100345968	0	0	7	0
chr19:45517663|45518094	0	7	0	0
chr1:30715909|30718957	5	0	0	0
chr1:158615216|158615403	7	0	0	0
chr17:41569426|41570220	0	0	0	5
chr2:118012494|118012940	0	0	0	2
chr10:117736203|117747891	0	0	0	8
chr12:66626619|66630336	0	7	0	0
chr4:68236151|68241804	0	1	0	1
chr3:23208692|23217312	0	0	0	4
chr10:28595733|28611481	0	0	0	5
chr20:2659699|2660176	0	0	0	6
chr9:69218257|69228114	4	0	0	0
chr17:49502063|49510664	0	5	0	0
chr3:10350112|10375644	0	11	0	0
chr22:37297564|37303402	0	2	0	0
chr4:70522758|70528758	0	0	5	0
chr16:67832228|67832545	4	0	0	0
chr11:62833792|62834331	0	0	5	0
chr7:151034273|151035967	3	0	0	0
chr8:19332955|19361314	0	0	7	0
chr2:32116119|32136968	0	4	0	0
chr18:33943065|33958418	0	0	0	4
chr1:36176199|36178201	6	0	0	0
chr6:117540918|117543211	0	0	4	0
chr2:102015871|102026253	0	0	0	7
chr16:30117670|30118538	0	0	0	4
chr1:167094834|167113804	0	0	3	0
chr18:3567490|3729375	0	6	0	0
chr1:179341028|179343635	0	0	2	0
chr9:124543802|124554570	0	0	0	6
chr2:218341534|218342144	0	0	0	9
chr10:100280934|100286213	1	0	0	1
chr12:14794537|14799728	0	0	0	7
chr4:29118304|29118862	0	6	0	2
chr11:61728931|61735816	0	0	0	13
chr3:183989226|184014447	5	0	0	0
chr19:15053482|15053958	0	0	7	0
chr1:118923436|118931832	0	6	0	0
chr2:181493325|181509807	0	0	0	7
chr18:62146971|62157227	0	4	0	0
chr17:27880274|27882712	0	3	7	0
chr16:997943|1000537	0	0	0	7
chr1:161232807|161235977	0	0	5	0
chr7:16301421|16406337	7	0	0	0
chr19:19655119|19655453	2	0	0	0
chr14:58396298|58402761	3	0	1	0
chr3:48321025|48328354	0	0	4	0
chr3:65391142|65437247	0	0	4	0
chr16:576134|579180	0	8	0	0
chr21:43633263|43656737	0	5	0	0
chr8:96246307|96251095	0	0	0	4
chr6:87677818|87681763	0	2	0	10
chr7:100612730|100613269	0	0	0	2
chr20:35739393|35740887	0	3	0	0
chr16:1853039|1857930	0	6	0	0
chr6:158128108|158144420	0	3	0	0
chr2:232444867|232445450	0	0	3	2
chr2:233693799|233769664	0	4	0	0
chr12:6697287|6698104	7	0	0	0
chr13:52427187|52429367	4	0	0	0
chr14:91308351|91324923	0	0	0	4
chr5:132384147|132389021	5	0	4	0
chr4:33567432|33584316	0	0	7	0
chr15:63340288|63345619	7	0	0	0
chr4:70763552|70768661	0	0	0	4
chr3:52689074|52691629	2	0	0	0
chr16:4868833|4870972	0	5	0	0
chr4:71450389|71487018	0	6	5	0
chr17:42165449|42171995	0	0	6	0
chr11:107815790|107840750	3	0	0	0
chr3:136473539|136521417	0	0	7	0
chr4:105172416|105177672	5	0	3	4
chr8:20164869|20173128	0	11	0	0
chr6:43508298|43508920	0	0	0	2
chr13:25257736|25265947	0	4	3	0
chr13:77901058|77903360	10	0	0	0
chr9:35750658|35751754	0	0	8	0
chr1:154725916|154822184	0	2	0	0
chr6:52796182|52903727	2	0	0	0
chr11:64248401|64249494	0	1	6	0
chr8:73071780|73081213	2	0	9	0
chr13:27441017|27445137	0	0	4	2
chr2:73845167|73849487	0	0	0	7
chr13:98463691|98475358	0	6	7	0
chrX:155513986|155524632	2	0	0	0
chr13:32522182|32527532	4	0	0	0
chrX:153807279|153808139	0	0	0	4
chr1:15742835|15743194	0	3	0	0
chr13:36437629|36440183	0	0	1	2
chr11:60928629|60932127	0	6	0	0
chr1:114575590|114581391	0	0	2	7
chr4:25156856|25159107	0	0	0	5
chr14:70375676|70388606	0	0	7	0
chr10:124044580|124046724	9	0	0	0
chr17:56227917|56354046	0	0	0	4
chr11:49013943|49015045	0	0	0	12
chr20:28588643|28600461	8	0	0	0
chr17:78124889|78126366	0	0	6	0
chr10:100750694|100806605	9	0	0	4
chr1:53878642|53889463	5	0	0	0
chr7:99600205|99604596	0	6	0	4
chr1:89369546|89380631	9	0	1	8
chrY:21151589|21228459	0	5	0	0
chr20:3778746|3779352	0	7	0	0
chr1:164792494|164807677	0	0	0	4
chr9:114323663|114330862	0	1	0	1
chr22:36497991|36501407	0	0	6	0
chr15:43891981|43909979	0	0	0	11
chr19:10395435|10396203	0	0	0	2
chr8:25468217|25483486	3	4	0	0
chr1:119381078|119386831	4	0	0	0
chr8:27649702|27651627	0	5	0	0
chr11:50341908|50342849	0	7	0	0
chr2:219213826|219214498	0	0	0	3
chr1:153628121|153630656	3	0	0	0
chrX:80290878|80310175	0	7	0	0
chr8:143837407|143838938	0	0	10	0
chr19:57670245|57676541	6	1	0	6
chr3:195381009|195382022	5	0	0	0
chr12:117172471|117177641	0	8	0	0
chr12:94378791|94403262	0	10	0	0
chr2:240140620|240144562	0	3	0	2
chr14:95105678|95108093	0	3	0	0
chr2:180967248|180984093	0	0	6	0
chr5:119496543|119509244	0	0	10	0
chr4:53390521|53425965	0	0	0	4
chr5:147399082|147400833	0	2	0	0
chr1:44802760|44803691	0	0	11	0
chr7:129454421|129459580	0	0	0	7
chrX:115010644|115015821	4	0	5	0
chr22:26510617|26512175	0	0	2	0
chr1:935772|941306	0	0	9	0
chrX:132217916|132218341	3	0	0	0
chr6:123512303|123516206	3	0	0	0
chr16:84425735|84446430	9	0	0	0
chr13:46345447|46349347	0	3	0	0
chr14:21101308|21102515	0	11	0	0
chr11:33754455|33769014	4	0	0	0
chr3:47504330|47511226	3	0	0	0
chr22:50034345|50045389	0	0	8	0
chr4:25019167|25026939	4	0	6	0
chr6:166938895|166943089	0	3	0	0
chr12:64830377|64843485	0	11	0	0
chr9:128428302|128428833	0	2	0	0
chr2:231000366|231002827	0	3	0	0
chrX:63674038|63697304	0	0	2	0
chr7:100407228|100416097	0	4	0	0
chr20:3106913|3110717	0	8	0	0
chr1:153631011|153634110	0	0	0	5
chr8:92886894|92921466	0	0	2	0
chr3:75741610|75783364	0	0	0	6
chr22:24328846|24347176	0	0	3	0
chr2:178915636|178998000	0	4	0	0
chr8:141467399|141477482	0	8	0	0
chr3:184726103|184737771	0	8	0	0
chr1:148226735|148228069	0	0	0	2
chr5:168408507|168411686	7	0	0	0
chr1:155023364|155023959	0	3	0	0
chr13:113355323|113363910	0	0	5	0
chr17:10692764|10692961	0	4	0	0
chr11:67521025|67521982	0	1	4	0
chr1:9934762|9942782	0	3	0	0
chr19:58243965|58246390	0	1	0	1
chr15:53974818|53977545	0	0	0	3
chr2:187488337|187497078	0	7	0	0
chr15:41209501|41217154	0	4	0	0
chr15:36033193|36215761	1	0	0	4
chr17:16000118|16002025	0	0	0	5
chr11:64947788|64959422	8	0	0	0
chr4:170069148|170078583	3	0	0	0
chr6:8230114|8307560	5	7	0	0
chr20:39002772|39010579	2	0	0	0
chr3:190402337|190404926	0	0	2	3
chr7:151056580|151057160	0	0	0	4
chr2:23788512|23809176	0	6	0	0
chr11:83210300|83227872	2	0	0	0
chr20:46504614|46512140	0	5	0	0
chr8:132622611|132638107	0	5	0	0
chrX:18656653|18657665	4	0	0	0
chr4:176145995|176151967	2	10	0	0
chr19:49644923|49645411	0	0	2	0
chr8:36787306|36805285	0	0	5	0
chr2:224503652|224511582	5	0	0	0
chr7:2539786|2540894	2	0	0	0
chr11:118107774|118113435	0	0	2	0
chr11:65541126|65546564	0	0	0	3
chr21:46462471|46462763	0	4	0	2
chr17:66220554|66223774	4	0	0	0
chr14:31345087|31359057	5	0	0	0
chr4:143530458|143538938	8	0	0	0
chr2:150214334|150326354	3	0	0	2
chr5:176154142|176154882	0	0	9	0
chr6:135498404|135631740	0	0	0	7
chr17:63666940|63688881	0	7	0	0
chr8:144142424|144142772	0	6	0	0
chr1:160198677|160199053	0	0	4	0
chr17:82324582|82327292	0	0	9	0
chr11:60763706|60771347	0	9	3	0
chr1:25982364|25988327	0	8	0	2
chr14:35099252|35109931	0	5	0	0
chr4:154609630|154612201	6	0	0	0
chr4:1699564|1700070	8	0	0	0
chr1:32944019|32948363	4	0	0	0
chr1:76868497|77044613	0	0	6	0
chr10:45753180|45757139	0	0	9	0
chr12:113108085|113116051	0	3	0	0
chr9:136369750|136371145	0	6	0	0
chr11:65660124|65662088	0	8	0	0
chr18:61573894|61579456	0	0	0	3
chr12:54342206|54348051	0	0	3	0
chr2:44201186|44209327	0	4	0	0
chr13:111328183|111339438	8	0	0	0
chr2:177338598|177348475	0	0	2	0
chr1:109487007|109490128	0	8	0	0
chr1:207325622|207336818	5	0	0	0
chr17:35258651|35261096	0	5	0	0
chr8:41661876|41663742	2	0	1	0
chr3:9977389|9981747	0	2	0	0
chr2:146849145|146850364	0	2	0	0
chr7:150324358|150326010	0	0	0	8
chr8:25858319|25862797	0	8	0	0
chr10:74129108|74136803	4	0	0	0
chr2:47011331|47024359	0	0	5	0
chr19:50948859|50952668	6	0	0	0
chr7:104917560|104920425	6	1	0	0
chr4:1730887|1737328	0	0	0	5
chr9:43111266|43119686	7	0	0	2
chrY:21395871|21397452	0	0	0	4
chr12:54632241|54633233	0	8	0	0
chr10:60780141|60784861	0	0	4	0
chr3:8537185|8548903	4	0	0	0
chr2:191370227|191390492	6	0	0	0
chr12:122981129|122981879	0	0	7	0
chr8:28359592|28452476	0	0	0	10
chr7:100408539|100416456	0	0	0	5
chrX:134814771|134847971	0	0	6	0
chr5:7148768|7151028	0	0	4	0
chr3:46659035|46660276	1	5	0	0
chr9:97325019|97347666	0	0	0	8
chr7:16237309|16262096	0	0	7	0
chr11:112070436|112071758	2	0	0	0
chr4:37356366|37434020	0	9	0	0
chr1:64049691|64050716	0	0	0	7
chr16:88858619|88859750	0	0	0	7
chr3:111999326|112000946	0	5	0	0
chr3:127660378|127668597	0	9	0	0
chr6:35443044|35446374	6	0	0	0
chr10:97656285|97662968	5	0	0	0
chr1:22121445|22129851	0	8	0	0
chrX:70927484|70928633	6	0	0	8
chr6:160905770|160912246	5	5	0	2
chr17:47832100|47836102	0	0	6	0
chr11:65867861|65868421	2	0	0	0
chrX:66028050|66032749	0	7	0	0
chr17:40351910|40354506	0	8	0	0
chr15:40407636|40407990	0	0	5	0
chr3:15174763|15178187	0	0	7	0
chr7:31084141|31086537	7	0	1	0
chr4:51874271|51891851	0	0	11	0
chr2:105277614|105296510	0	0	6	0
chr1:151038802|151043727	0	0	0	4
chr2:96608508|96612353	0	0	0	3
chr6:137158347|137161814	0	0	6	1
chr10:102592582|102593721	0	6	0	0
chr15:33875925|34066160	0	0	0	4
chr12:50412405|50420887	0	0	0	4
chr7:63893165|63898834	0	0	2	0
chr19:56191850|56193179	2	0	0	0
chr9:96458379|96484633	0	0	0	5
chr18:54934820|54941083	0	0	5	0
chr17:28901493|28902701	4	0	0	0
chr21:42482637|42492863	0	0	0	5
chr5:181239487|181241639	5	0	4	0
chr15:72350518|72353737	0	0	0	7
chrX:74595809|74612643	0	4	0	0
chr13:60654904|60677892	8	4	0	0
chr1:209608980|209609929	0	0	8	0
chr16:74301052|74301652	0	5	0	1
chr6:36324129|36327094	2	9	4	1
chr11:47183004|47184497	0	3	0	0
chr4:76097644|76100824	0	3	0	5
chr2:182838409|182858833	0	0	0	6
chr7:73294242|73295901	7	0	0	0
chr12:122239878|122244762	4	0	0	0
chr2:180724596|180827507	2	3	0	4
chr7:38214357|38217078	5	0	0	0
chr11:72089029|72105012	4	0	0	0
chrX:70290438|70290805	0	0	0	2
chr12:53309157|53314849	0	0	0	6
chr1:39763712|39764817	4	0	0	0
chr19:15914762|15924082	9	0	0	0
chr7:129677632|129710571	0	13	0	0
chr12:80358860|80367739	1	0	0	7
chr9:34487946|34490124	0	0	2	0
chr17:69182675|69192653	0	3	0	0
chr19:814434|815851	0	0	2	0
chr17:82406418|82411530	0	6	0	0
chr9:94606815|94617860	0	0	11	0
chr20:25214867|25216736	0	4	0	0
chr19:7630823|7642536	0	2	0	0
chr8:66051531|66058009	0	6	0	0
chr17:7174138|7177076	0	0	4	0
chr22:37095551|37098549	5	0	0	0
chr18:79253381|79330104	0	0	0	5
chr7:16537627|16566402	2	0	0	0
chr15:64160104|64162154	0	0	5	0
chr22:50194340|50197351	0	0	5	0
chrY:8907094|8914204	0	3	0	0
chr8:48043033|48049978	2	0	0	0
chr12:51099655|51102025	0	0	0	8
chr7:93197485|93215685	13	0	0	0
chr1:53027978|53039046	0	0	6	0
chr2:181108897|181112057	0	2	0	0
chr22:37855565|37863038	5	0	0	0
chr11:26692485|26703671	3	0	0	0
chr15:76285637|76292513	0	5	6	0
chr4:153315485|153328670	0	0	2	0
chr1:176555407|176595595	0	9	0	0
chr1:220797874|220805274	0	0	0	7
chr1:117011550|117018560	0	14	0	0
chr6:3006468|3010189	0	5	0	0
chr3:49722596|49723114	0	0	4	0
chr3:28337937|28340622	0	6	0	0
chr4:45014152|45022780	0	6	0	0
chr12:109561243|109565176	2	0	0	0
chr16:67178010|67178504	0	0	0	3
chr5:157805866|157814293	0	5	0	0
chr19:3752820|3754105	0	0	7	0
chr1:248855380|248856562	0	5	0	0
chr7:151050758|151051901	0	0	0	11
chr4:114622879|114664137	0	6	0	0
chr3:148878441|148881632	5	0	3	0
chrX:100862171|100863243	8	0	0	0
chr16:74909822|74922103	5	0	0	0
chr10:109947196|110006081	7	0	0	0
chr22:31973387|31976737	0	0	0	7
chr8:42708717|42710434	0	9	0	0
chrX:71251558|71253274	4	0	0	0
chr1:207506714|207526929	0	0	0	6
chr11:47422830|47424711	0	9	0	0
chr16:676336|676896	6	0	0	0
chr8:123237798|123239144	6	0	0	0
chr10:123040466|123044485	0	0	5	0
chr10:118038972|118040565	0	0	6	5
chr19:7070562|7076507	0	2	6	0
chr5:140677655|140679883	4	0	0	0
chr7:116120120|116159895	9	0	0	10
chr6:168726135|168726474	0	2	0	0
chrX:102713782|102720825	0	0	0	5
chr12:113115200|113117161	0	0	0	3
chr1:75222361|75242061	4	3	0	0
chr8:43170585|43182260	0	0	0	4
chr11:904706|908296	0	0	3	0
chr12:56349589|56350888	0	0	6	0
chr14:100483994|100526040	4	8	0	0
chr3:170293383|170295990	0	0	4	0
chr20:31933800|31937509	0	0	0	6
chrX:149934005|149937480	0	0	7	0
chrX:150362817|150471490	0	0	0	4
chr4:162032578|162035399	0	1	3	0
chr7:92237667|92242137	0	0	0	4
chr11:118237050|118240377	0	0	0	6
chr2:201571941|201582217	2	5	9	0
chr2:60894397|60918295	0	4	4	0
chr17:9680231|9693230	0	0	4	0
chr8:104714846|104827478	0	5	0	0
chr19:10850259|10859958	0	0	4	0
chr5:62394484|62398881	0	3	0	0
chr1:185181946|185204863	3	0	0	0
chr3:112340902|112349819	0	7	0	0
chr4:154544445|154547853	0	0	7	0
chr5:138441016|138444867	0	7	0	0
chr20:5958528|5972037	0	8	0	0
chr6:11185166|11207535	0	0	0	4
chr6:130051249|130071127	8	0	0	0
chrX:110694163|110762807	0	2	0	0
chr1:28466382|28480604	0	2	0	0
chr4:75603817|75607361	0	0	0	8
chr20:43529203|43532924	8	0	0	0
chr1:46406038|46408584	0	1	0	3
chr3:124809022|124841551	0	0	9	0
chr21:44451407|44455052	0	0	2	5
chr19:56822753|56826463	0	7	0	0
chr8:58570887|58578208	0	0	3	0
chr10:90879063|90894891	0	0	0	6
chr1:1287109|1288037	0	0	5	0
chr17:28953364|29011146	0	2	0	0
chr4:175795836|175806079	4	0	0	0
chr6:123610316|123669053	2	0	0	0
chr17:63918346|63929888	4	0	5	0
chr2:190670326|190673152	0	0	7	0
chrX:112882303|113048894	0	5	2	0
chr9:33245112|33246728	0	0	0	3
chr17:31232073|31258502	6	0	0	0
chr4:106327451|106328243	0	0	8	0
chr7:23195839|23196766	0	0	7	3
chr10:88947258|88948953	2	0	0	0
chr6:21977778|22020542	0	0	4	0
chr3:139383298|139385200	2	0	0	3
chr17:39214791|39216900	9	0	1	0
chr19:38290119|38290575	0	0	0	8
chrX:66437345|66439074	0	0	0	4
chr11:65606691|65608070	4	6	0	0
chr1:161156950|161157317	0	5	0	4
chr12:8089936|8090299	0	0	8	0
chr5:142866810|142868089	5	0	0	6
chr13:69796738|69940236	0	0	4	0
chr17:10454555|10457729	6	0	0	0
chr5:136504600|136508743	0	0	4	0
chr1:183512837|183526767	0	5	0	0
chr17:59666797|59679519	0	0	0	9
chr4:52029678|52033640	0	0	0	13
chr9:62867697|62869304	0	0	0	6
chr2:219162105|219168044	1	0	6	0
chr9:36353170|36376127	0	5	0	0
chr4:20749662|20850667	0	4	0	0
chr11:24259436|24260013	0	0	0	5
chr13:110894109|110910770	8	0	0	0
chr19:11650357|11678420	0	0	10	0
chr7:100097614|100099403	0	9	0	0
chr19:52891229|52893927	0	5	0	0
chr1:154322982|154323359	4	0	0	0
chr16:4987557|4988280	0	3	0	0
chr11:78200133|78207623	0	0	0	6
chr3:58431877|58433684	0	0	0	5
chr9:19423862|19424841	0	7	0	3
chr7:100417333|100428361	0	12	6	0
chr12:109246179|109250104	0	10	0	0
chr2:139330734|139339335	6	0	0	5
chr22:28699838|28712017	0	0	0	2
chr16:72064757|72073977	7	0	0	0
chr3:46858384|46860825	0	5	0	0
chr4:138180641|138214629	0	0	0	2
chr7:92422196|92429448	0	0	6	0
chr1:155923627|155927156	0	5	0	0
chr21:44091923|44094233	0	5	0	0
chr12:66313986|66325126	0	0	9	0
chr10:59268553|59302864	0	0	0	6
chr10:96132586|96133648	0	6	0	0
chr1:66770579|66775576	0	0	0	3
chr16:66388324|66392383	0	4	0	0
chr3:169919458|169925136	0	0	10	0
chr19:36712386|36712867	2	0	0	0
chr10:24961806|25021908	5	5	0	0
chr16:23552149|23553123	6	0	0	0
chr16:66914306|66916203	0	10	0	0
chr19:12140180|12147455	9	0	0	0
chr2:186833946|186844757	0	3	0	0
chr8:123120055|123130333	0	8	0	0
chr3:49911526|49913359	9	0	0	7
chr2:32238132|32252679	0	0	2	0
chr2:74656534|74657624	0	0	5	0
chr10:100231015|100231660	0	14	7	0
chr13:41458285|41466930	0	0	2	0
chr15:74926766|74929232	0	0	0	6
chr22:32849452|32857360	2	3	4	0
chr2:161894679|161942897	0	1	0	5
chr1:207063143|207065160	0	2	0	0
chr10:96944113|96952196	10	0	0	0
chr19:50789618|50792504	3	0	0	3
chr5:62357691|62362541	0	3	0	0
chr6:25664943|25682006	0	4	0	0
chr2:100975533|100977055	0	3	0	0
chr14:105399302|105438739	0	0	0	6
chr9:100018256|100052532	5	0	0	9
chr3:8089904|8107205	0	10	0	0
chr17:39201222|39202439	0	0	8	0
chr1:1955691|1959209	5	0	0	0
chr20:49263334|49271750	4	0	0	0
chr3:130586506|130591094	0	0	6	0
chr1:113837590|113855049	3	0	1	0
chr11:27350332|27357541	0	0	6	0
chr2:27051423|27053173	0	10	0	0
chr9:92323236|92323503	5	0	0	0
chr18:12353005|12360051	3	0	0	0
chr1:15990671|15992310	0	0	5	2
chr6:39912892|39916232	0	4	0	11
chr1:109579204|109586345	7	0	0	0
chr17:74249936|74250357	0	0	6	0
chr19:41878990|41879653	7	0	0	0
chr11:47478877|47484520	0	2	0	0
chr17:47670702|47673165	0	0	8	0
chr17:42903931|42907628	4	0	0	0
chr17:48113301|48118799	7	0	0	0
chr4:64937607|65004501	0	7	8	4
chr6:93524653|93666666	0	3	0	4
chr18:46522101|46534451	0	0	3	0
chr2:169493741|169499620	0	0	6	0
chr22:25898384|25899884	0	0	7	0
chr1:77580998|77584655	0	0	4	2
chr19:35860297|35861641	0	9	0	0
chr7:30446967|30455311	0	0	7	0
chr11:1443489|1445907	0	4	0	0
chr12:57606443|57607613	0	3	0	0
chr19:49337925|49338936	0	0	7	0
chr13:40943842|40959016	4	0	6	0
chr13:97343016|97356849	6	0	0	0
chr10:22317884|22318168	0	6	0	0
chr1:31369070|31369557	0	3	0	0
chr21:31693294|31696750	0	0	0	10
chr14:58329528|58346505	0	5	0	0
chr20:44951833|44956485	0	0	7	0
chr7:20647968|20650147	6	0	0	8
chr10:62223238|62241195	0	5	0	0
chr2:48464937|48480016	7	0	0	0
chr2:3556789|3557843	0	0	3	2
chr9:92509899|92522893	0	0	0	2
chr6:133088818|133090069	0	5	0	0
chr19:7745518|7746531	0	2	0	5
chr19:36013021|36013588	0	0	7	0
chr4:100192966|100193842	3	1	1	3
chr17:64502926|64503868	0	0	8	0
chr17:75211992|75218306	0	5	0	0
chr10:75101867|75105868	0	6	3	0
chr3:155833468|155834041	0	2	0	6
chr21:33243673|33252830	0	0	6	0
chr2:161894679|161905887	0	0	6	0
chr9:137039971|137040436	0	0	6	0
chr20:2311011|2317485	5	1	0	10
chr10:49390133|49391261	0	0	0	7
chr12:20633693|20639957	11	0	0	0
chr12:42105818|42119171	0	0	5	0
chr8:58496604|58498469	0	0	13	2
chr13:75569460|75713252	4	0	0	0
chrX:110216518|110317849	0	0	9	0
chr1:244477906|244581854	0	0	12	0
chr5:75569340|75581448	0	0	0	2
chr12:133041285|133048081	0	0	0	9
chr5:10236522|10239356	0	6	0	0
chr17:30608430|30610942	1	11	3	4
chr1:47225443|47229771	0	8	0	0
chr19:51927895|51940335	0	0	0	3
chr8:141160632|141175459	0	0	2	0
chr15:75854386|75883424	0	0	0	6
chr2:151803007|151814316	0	0	0	4
chr11:63508778|63510501	0	0	0	6
chrX:70343877|70376210	0	0	4	0
chr7:56072997|56076889	4	0	0	0
chr7:2378689|2379242	0	0	0	5
chr21:33603404|33624760	4	0	0	0
chr4:165685784|165692345	0	2	0	5
chr11:93364160|93385543	3	9	0	0
chr1:43446342|43448484	0	0	0	4
chr7:98317219|98320298	0	2	0	0
chr7:116892994|116906342	0	6	0	0
chr1:160225591|160238747	0	6	0	0
chr11:6481757|6482289	0	10	0	0
chr9:125203008|125213522	0	6	5	0
chrX:111123077|111173081	0	10	0	0
chr10:49166869|49167962	5	3	0	0
chr2:37126289|37138585	9	0	0	0
chr22:45203845|45205912	0	0	2	0
chr22:16673600|16679493	7	4	0	0
chr4:132591089|132644842	0	0	2	0
chr19:1388525|1391050	5	0	0	0
chr4:14386093|14393621	0	1	0	6
chr7:75881365|75882236	5	0	0	0
chr7:158662194|158680085	2	0	0	0
chrX:145820474|145821884	3	0	0	0
chr4:105821059|105823437	9	0	2	0
chr1:119808703|119809202	0	7	0	0
chr3:12140651|12141996	0	0	1	1
chrX:152135761|152136080	0	0	3	0
chr3:120650774|120675863	4	0	0	0
chr6:3006468|3012674	0	0	0	5
chr20:58311043|58353538	7	0	0	0
chr20:3801924|3802808	0	0	7	0
chr17:27419770|27421141	0	4	0	0
chr12:39600571|39604930	0	0	0	6
chr2:7073745|7077046	0	6	0	0
chr7:36284686|36287777	0	5	0	6
chr11:4988270|4990746	0	0	9	0
chr6:116806895|116809617	0	1	4	0
chr8:123513198|123533240	0	0	0	6
chr4:48994619|49017328	0	0	4	0
chr2:140269268|140274598	3	0	0	0
chr1:113857536|113858016	0	0	2	0
chrX:134814771|134845248	0	0	0	5
chr6:25966335|25972099	0	0	8	0
chr17:42894566|42895493	2	0	0	1
chr9:127399907|127403803	0	0	0	5
chr19:12466462|12466850	3	5	3	1
